game_id,match_id,champion,player,kills,deaths,assists,cs,vision,gold,patch,game_date,age_hours
567967720,JP1_567967720,Sylas,I Am AtomiK#シャドウ,12,9,5,9,23,13046,16.4,2026-02-28 17:02 JST,21.2
568004838,JP1_568004838,Karthus,senzawa#JP1,5,2,9,13,13,10749,16.4,2026-02-28 20:37 JST,17.6
568145953,JP1_568145953,Fizz,定风波#520,12,5,8,21,18,13665,16.4,2026-03-01 12:21 JST,1.9
