game_id,match_id,champion,player,kills,deaths,assists,cs,vision,gold,patch,game_date,age_hours
567759370,JP1_567759370,Zaahen,Dopaminw#OUI,5,3,8,12,21,10687,16.4,2026-02-27 17:25 JST,10.7
567799868,JP1_567799868,Naafiri,I Am AtomiK#シャドウ,14,5,10,25,13,16089,16.4,2026-02-27 21:34 JST,6.6
567885534,JP1_567885534,Rengar,china đoóc#2302,12,2,2,22,26,12059,16.4,2026-02-28 03:27 JST,0.7
