game_id,match_id,champion,player,kills,deaths,assists,cs,vision,gold,patch,game_date,age_hours
569069270,JP1_569069270,Fizz,定风波#520,14,5,8,45,42,17226,16.5,2026-03-06 14:08 JST,9.9
569099983,JP1_569099983,Zaahen,Dopaminw#OUI,10,3,14,21,39,12781,16.5,2026-03-06 18:32 JST,5.5
569138784,JP1_569138784,Evelynn,senzawa#JP1,6,1,6,5,25,9509,16.5,2026-03-06 21:58 JST,2.1
